match_id,date,home,away,hgoals,agoals,side,xg,league,season
462,2016-08-13T18:00:00Z,Crystal Palace,West Bromwich Albion,0,1,a,0.0642309486866,EPL,2016
462,2016-08-13T18:00:00Z,Crystal Palace,West Bromwich Albion,0,1,a,0.020293252542615,EPL,2016
462,2016-08-13T18:00:00Z,Crystal Palace,West Bromwich Albion,0,1,a,0.014975151978433,EPL,2016
462,2016-08-13T18:00:00Z,Crystal Palace,West Bromwich Albion,0,1,a,0.102440275251865,EPL,2016
462,2016-08-13T18:00:00Z,Crystal Palace,West Bromwich Albion,0,1,a,0.021659895777702,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.024291642010212,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.046424813568592,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.029306324198842,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.137585684657097,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.038048800081015,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.403488039970398,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.01282174885273,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.015237715095282,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.034095603972674,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.012363297864795,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.014125751331449,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,h,0.022273153066635,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.029841676354408,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.030890548601747,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.025834925472736,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.043189909309149,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.039559949189425,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.085816778242588,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.032847955822945,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.56494927406311,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.088592924177647,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.058979984372854,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.032209746539593,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.029967065900564,EPL,2016
463,2016-08-13T18:00:00Z,Everton,Tottenham,1,1,a,0.08028219640255,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.035097014158964,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.097287185490131,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.016961190849543,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.064515948295593,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.017446026206017,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.025955522432923,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.041747037321329,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.621750414371491,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.113610453903675,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,h,0.01705227792263,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.013788572512567,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.027399970218539,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.025121066719294,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.030988106504083,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.099032856523991,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.014177829958499,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.012356642633677,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.075572304427624,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.019387297332287,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.061276834458113,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.55107831954956,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.033456832170487,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.016463881358504,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.051039319485426,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.011324700899422,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.048131607472897,EPL,2016
464,2016-08-13T18:00:00Z,Burnley,Swansea,0,1,a,0.662160575389862,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.089708499610424,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.923207581043243,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.075546495616436,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.028266893699765,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.08027133345604,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.026138685643673,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.045802835375071,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.02353734895587,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.043178468942642,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.108450993895531,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.271573901176453,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,h,0.089543059468269,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.059608463197947,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.038935855031014,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.036955915391445,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.064529724419117,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.015360566787422,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.064583957195282,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.02211437933147,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.069599479436874,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.059267617762089,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.022347969934344,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.01809318177402,EPL,2016
465,2016-08-13T18:00:00Z,Middlesbrough,Stoke,1,1,a,0.01422840449959,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.034032166004181,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.078830115497112,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.006630385760218,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.016915239393711,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.043081268668175,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.036158617585898,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.014900148846209,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.020988805219531,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.055657595396042,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.033574730157852,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.048110533505678,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.06641048938036,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.098705753684044,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.031744241714478,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.06787870079279,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.071365624666214,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.024344831705093,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.019410954788327,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.016044724732637,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.071489818394184,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.011733114719391,EPL,2016
